OBJECTID,Report Number,Report Date,Offense Start Date,Offense End Date,Day of the week,Day Number,Zone,Beat,Location,Location Type,NIBRS Code,NIBRS Code Name,Crime Against,Was a firearm involved?,Press Release,Social Media,Watch,Longitude,Latitude,Neighborhood,NPU,Council District,UCR Grouping,Victim Count,GlobalID,x,y
346734,232771012,10/4/2023 6:42:38 PM,10/3/2023 11:00:00 PM,10/4/2023 10:00:00 AM,Tuesday,3,5,507,300 PETERS ST SW,Rental Storage Facility,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.402187,33.74651,Castleberry Hill,M,4,Part I,,035b9786-e894-4b3e-93b9-dc03463b308d,-84.402187,33.7465100000001
345507,232771068,10/4/2023 6:56:02 PM,10/3/2023 2:45:00 PM,10/4/2023 11:45:00 AM,Tuesday,3,5,510,165 COURTLAND ST NE,Hotel/ Motel/ Etc.,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Day Watch,-84.383397,33.758949,Downtown,M,5,Part II,1,d881354d-4777-4de2-8820-4d46337b17b6,-84.3833969999999,33.758949
346427,232771063,10/4/2023 7:23:56 PM,9/30/2023 11:40:00 PM,10/1/2023 3:15:00 AM,Saturday,7,5,502,PEACHTREE ST NE / 16TH ST NE,Highway/ Road/ Alley/ Street/ Sidewalk,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.385163,33.790671,Midtown,E,6,Part II,1,04deba4f-1812-41d6-87e8-e25623a94c8a,-84.385163,33.790671
345953,232771139,10/4/2023 7:25:23 PM,10/4/2023 6:52:00 PM,10/4/2023 5:00:00 AM,Wednesday,4,5,507,301 PETERS ST SW,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.403115,33.746612,Castleberry Hill,M,4,Part I,1,6c9ead47-833d-46cb-b234-ba8320922e39,-84.403115,33.746612
345508,232771075,10/4/2023 7:29:52 PM,9/30/2023 4:00:00 PM,10/4/2023 5:50:00 PM,Saturday,7,2,207,2025 PEACHTREE RD NE,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Day Watch,-84.391439,33.809654,,E,6,Part I,1,7827ecce-cdcc-486e-924f-e3eac15af44d,-84.3914389999999,33.8096540000001
346876,232771089,10/4/2023 7:35:48 PM,10/2/2023 10:00:00 PM,10/4/2023 11:30:00 AM,Monday,2,6,605,730 GLENWOOD AVE SE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.363497,33.742011,Grant Park,W,1,Part I,1,6c286f9d-3856-4ee3-8a34-54fd201cb635,-84.3634969999999,33.742011
346698,232771098,10/4/2023 7:38:59 PM,10/4/2023 5:00:00 PM,10/4/2023 7:42:00 PM,Wednesday,4,5,509,355 PEACHTREE ST NE,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Day Watch,-84.385925,33.764434,Downtown,M,2,Part II,1,30f349da-79fe-43ab-a19f-9046ef3dba79,-84.385925,33.7644340000001
345509,232770413,10/4/2023 7:43:26 PM,10/4/2023 11:43:00 AM,10/4/2023 11:43:00 AM,Wednesday,4,1,113,I 285 NB EXPY NW / DONALD LEE HOLLOWELL PKWY NW,Highway/ Road/ Alley/ Street/ Sidewalk,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.492951,33.786804,Collier Heights,I,9,Part II,1,8c6afd29-4f9f-4840-a99c-7fcb10225bfa,-84.4929509999999,33.7868040000001
350847,232761623,10/4/2023 7:47:32 PM,10/3/2023 9:52:00 PM,10/3/2023 10:30:00 PM,Tuesday,3,4,407,415 FAIRBURN RD SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.509966,33.74107,Fairburn Mays,H,10,Part II,1,e523a032-13b5-417e-88e9-8397231eb589,-84.509966,33.74107
351318,232771010,10/4/2023 7:48:35 PM,9/29/2023 5:40:00 PM,10/4/2023 7:45:00 PM,Friday,6,6,611,131 GREENHAVEN DR SE,Residence/ Home / Apartment / Condo,520,Weapon Law Violations,SOCIETY,Y,,,Day Watch,-84.313131,33.741549,The Villages at East Lake,O,5,Part II,1,43ee48d3-35ac-4c7b-8915-89427a30195a,-84.3131309999999,33.7415490000001
346385,232778047,10/4/2023 7:54:13 PM,7/24/2023 3:29:00 PM,,Monday,2,7,707,2300 RENTAL CAR CENTER PKWY,Other/Unknown,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.464645,33.639848,,,,Part II,,ee58d58f-729e-42fb-91af-afbfbb8912aa,-84.464645,33.639848
346428,232770926,10/4/2023 7:56:43 PM,10/4/2023 4:00:00 PM,10/5/2023 4:55:00 PM,Wednesday,4,1,105,132 JOSEPH E LOWERY BLVD NW,Convenience Store,13A,Aggravated Assault,PERSON,Y,,,Day Watch,-84.417739,33.758706,Washington Park,K,3,Part I,1,1509c785-3242-49fe-96cc-3fd77531e815,-84.417739,33.7587060000001
346877,232771015,10/4/2023 8:07:34 PM,10/4/2023 5:43:00 PM,10/4/2023 8:00:00 PM,Wednesday,4,3,305,57 HARDWICK ST SE,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.385496,33.709843,South Atlanta,Y,1,Part I,2,60d3b48d-0567-4921-a68e-484054abb28a,-84.385496,33.709843
350848,232771057,10/4/2023 8:12:32 PM,10/4/2023 11:00:00 AM,10/4/2023 6:00:00 PM,Wednesday,4,3,303,683 PRYOR ST SW,Parking/ Drop Lot/ Garage,220,Burglary/Breaking & Entering,PROPERTY,N,,,Day Watch,-84.394953,33.736158,Mechanicsville,V,4,Part I,1,4886ec2b-656e-47c3-98f4-7f717d299058,-84.394953,33.736158
345954,232771031,10/4/2023 8:30:51 PM,10/2/2023 8:00:00 PM,10/3/2023 3:00:00 AM,Monday,2,4,413,3772 CAMPBELLTON RD SW,Department/ Discount/ Store,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.512277,33.690323,,P,11,Part I,1,fba54efb-faa2-414d-9b03-e5106630883f,-84.512277,33.690323
346699,232771240,10/4/2023 8:41:56 PM,10/4/2023 7:47:00 PM,10/4/2023 8:42:00 PM,Wednesday,4,4,410,1871 PLAZA LN SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,https://www.atlantapd.org/Home/Components/News/News/4809/,,Evening Watch,-84.453136,33.703897,Campbellton Road,R,11,Part I,1,9d28d044-dc6d-4e7a-b8bd-c6d72310702b,-84.453136,33.703897
345955,232770901,10/4/2023 8:47:48 PM,10/4/2023 5:41:00 PM,10/4/2023 7:45:00 PM,Wednesday,4,3,303,540 WINDSOR ST SW,Residence/ Home / Apartment / Condo,520,Weapon Law Violations,SOCIETY,Y,,,Day Watch,-84.398184,33.740052,Mechanicsville,V,4,Part II,,c0d2f5d8-93a4-4152-b9ad-21ab57c518ae,-84.398184,33.740052
345510,232771170,10/4/2023 8:49:08 PM,10/4/2023 7:12:00 PM,10/4/2023 8:49:00 PM,Wednesday,4,3,302,1152 METROPOLITAN PKWY SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.407604,33.723493,Pittsburgh,V,12,Part I,1,aec24326-110d-46c2-a142-9d5491263799,-84.4076039999999,33.7234930000001
346429,232771377,10/4/2023 8:51:24 PM,10/4/2023 8:49:00 PM,10/4/2023 8:51:00 PM,Wednesday,4,6,605,245 MEMORIAL DR SE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.379758,33.746577,Grant Park,W,1,Part II,,1ebbdf75-9371-413f-81e0-4ff6e325ea40,-84.379758,33.7465770000001
345623,232771265,10/4/2023 9:04:01 PM,9/21/2023 6:15:00 PM,10/4/2023 7:00:00 PM,Thursday,5,2,208,3372 PEACHTREE RD NE,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.367053,33.848578,North Buckhead,B,7,Part II,1,627e520e-51e0-44ae-b35c-43b5e6579ab1,-84.3670529999999,33.848578
345624,232771405,10/4/2023 9:17:41 PM,10/4/2023 9:06:00 PM,10/4/2023 9:15:00 PM,Wednesday,4,6,612,468 MORELAND AVE SE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.348903,33.741058,East Atlanta,W,5,Part II,,9e01a122-1a9c-40a3-9dad-310a07d94ca5,-84.348903,33.7410580000001
345956,232771303,10/4/2023 9:19:22 PM,10/1/2023 8:20:00 PM,10/4/2023 9:19:00 PM,Sunday,1,1,104,1077 FAIR ST SW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.422988,33.749255,Ashview Heights,T,4,Part II,1,aacaa90e-b4aa-418b-bb98-0ee4554b1cef,-84.422988,33.7492550000001
345957,232751261,10/4/2023 9:32:27 PM,10/2/2023 9:16:00 PM,10/2/2023 11:00:00 PM,Monday,2,4,407,864 AMBIENT WAY SW,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.502518,33.745881,Mays,H,10,Part II,1,e86e0b3b-d496-4d62-a8a9-2d2b6b4d384f,-84.502518,33.7458810000001
345625,232771245,10/4/2023 9:35:45 PM,10/1/2023 7:00:00 AM,10/1/2023 7:30:00 AM,Sunday,1,4,407,751 FAIRBURN RD SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.512006,33.735431,Fairburn Mays,H,10,Part I,1,bc5b50c4-b17f-496e-a04d-d37d8fbb838d,-84.512006,33.7354310000001
350933,232771245,10/4/2023 9:35:45 PM,10/1/2023 7:00:00 AM,10/1/2023 7:30:00 AM,Sunday,1,4,407,751 FAIRBURN RD SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.512006,33.735431,Fairburn Mays,H,10,Part I,1,c40d4fa0-cfed-4617-a8da-6c5da03f3018,-84.512006,33.7354310000001
350867,232720524,10/4/2023 9:37:04 PM,9/29/2023 1:02:00 PM,10/29/2023 2:00:00 PM,Friday,6,2,207,670 HOLMES ST NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Day Watch,-84.410255,33.799162,Berkeley Park,D,9,Part II,2,f2142e72-1298-4b76-96ef-1ada3fd96e28,-84.4102549999999,33.799162
345626,232771451,10/4/2023 9:45:33 PM,10/4/2023 9:20:00 PM,10/4/2023 9:45:00 PM,Wednesday,4,5,507,252 NORTHSIDE DR SW,Auto Dealership New/Used,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.405145,33.747213,Castleberry Hill,M,4,Part II,,fa78bddd-c304-45d6-9784-1adcd2c104d0,-84.4051449999999,33.747213
346878,232771388,10/4/2023 9:46:53 PM,10/4/2023 8:58:00 PM,10/4/2023 9:30:00 PM,Wednesday,4,3,310,151 CLEVELAND AVE SW,Service/ Gas Station,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.394217,33.681479,Browns Mill Park,Z,12,Part II,,b5d9787a-6877-4a36-b00f-d3a30db8eea3,-84.394217,33.681479
345627,232771431,10/4/2023 9:46:56 PM,10/4/2023 9:16:00 PM,10/4/2023 9:47:00 PM,Wednesday,4,5,511,15 PEACHTREE ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.390454,33.7537,Downtown,M,2,Part II,,c4ebc358-a828-45e9-83af-5f3864e3f87e,-84.390454,33.7537
345628,232771190,10/4/2023 9:48:16 PM,10/4/2023 7:22:00 PM,10/4/2023 10:00:00 PM,Wednesday,4,5,501,1371 MARKET ST NW,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.394658,33.792096,Atlantic Station,E,3,Part I,,7048e6cc-6891-4a2f-be9b-bfad93a6c016,-84.3946579999999,33.7920960000001
346735,232771361,10/4/2023 9:51:07 PM,10/4/2023 8:30:00 PM,10/4/2023 10:30:00 PM,Wednesday,4,1,114,1 SANDY CREEK RD NW,Commercial/ Office Building,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.509843,33.787145,Bankhead/Bolton,H,9,Part II,,a1d0097b-3290-4c98-be6e-e4213c236173,-84.509843,33.7871450000001
346879,232751688,10/4/2023 10:04:03 PM,10/3/2023 1:10:00 AM,10/3/2023 1:19:00 AM,Monday,2,6,607,1160 MORELAND AVE SE,Parking/ Drop Lot/ Garage,13A,Aggravated Assault,PERSON,Y,,,Evening Watch,-84.348799,33.722539,East Atlanta,W,5,Part I,1,673942c7-2723-4fe4-aa61-d0470a1602d6,-84.348799,33.722539
350849,232771502,10/4/2023 10:22:06 PM,10/4/2023 9:45:00 PM,10/4/2023 10:22:00 PM,Wednesday,4,5,508,42 FORSYTH ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.390618,33.755875,Downtown,M,2,Part II,,bd5126cf-0aad-4684-acee-583e2c82ee81,-84.390618,33.7558750000001
350955,232771499,10/4/2023 10:30:41 PM,10/4/2023 9:44:00 PM,,Wednesday,4,2,210,2572 LENOX RD NE,Parking/ Drop Lot/ Garage,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.353653,33.824483,Pine Hills,B,6,Part II,,c161f18a-8695-4838-88db-c34af09e04dc,-84.353653,33.824483
346736,232771166,10/4/2023 10:36:59 PM,10/4/2023 4:30:00 AM,10/4/2023 6:30:00 AM,Wednesday,4,5,505,708 SPRING ST NW,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Morning Watch,-84.389202,33.774024,Midtown,E,2,Part I,1,127ffb97-4677-416a-aac0-ce41689b031d,-84.389202,33.7740240000001
346700,232771237,10/4/2023 10:37:43 PM,9/26/2023 7:00:00 PM,10/4/2023 10:45:00 PM,Tuesday,3,4,410,2604 CAMPBELLTON RD SW,Residence/ Home / Apartment / Condo,370,Pornography/Obscene Material,SOCIETY,N,,,Evening Watch,-84.474032,33.702003,Campbellton Road,R,11,Part II,1,4164f97b-d26f-4c5c-97d9-00f9499bc9d8,-84.474032,33.702003
346880,232771216,10/4/2023 10:39:00 PM,10/4/2023 7:00:00 PM,10/4/2023 8:00:00 PM,Wednesday,4,2,212,988 CARDOVA DR NE,Residence/ Home / Apartment / Condo,26F,Identity Theft,PROPERTY,N,,,Evening Watch,-84.355422,33.817099,Lindridge/Martin Manor,F,6,Part II,1,6c4c4cf0-ee64-4a2a-8ccd-3a3fc93b2744,-84.355422,33.817099
346701,232771305,10/4/2023 10:48:12 PM,10/4/2023 3:00:00 AM,10/4/2023 6:05:00 AM,Tuesday,3,5,508,130 LUCKIE ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.390584,33.75795,Downtown,M,2,Part I,1,fbe5f66b-edb2-40d6-8c5b-1cbd34c1d360,-84.390584,33.7579500000001
346430,232771547,10/4/2023 10:49:51 PM,10/4/2023 10:21:00 PM,10/4/2023 10:32:00 PM,Wednesday,4,2,211,543 BROADVIEW PL NE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.364936,33.821128,Lindbergh/Morosgo,B,6,Part II,,96aa08ad-04dc-4917-a568-e91dc490050b,-84.3649359999999,33.821128
345958,232771585,10/4/2023 11:12:46 PM,10/4/2023 10:40:00 PM,10/4/2023 11:41:00 PM,Wednesday,4,4,402,1117 LEE ST SW,Service/ Gas Station,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.421074,33.72459,Oakland City,S,4,Part II,,3c86b6f3-7d3e-4bd5-8a41-387f5e5ce07f,-84.421074,33.72459
346737,232771134,10/4/2023 11:34:07 PM,10/4/2023 4:00:00 AM,10/4/2023 2:00:00 PM,Wednesday,4,2,206,505 PHARR RD NE,Hotel/ Motel/ Etc.,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.371669,33.836525,Garden Hills,B,7,Part I,1,78267b1b-93fd-4e0c-b8a7-2d97c0c14680,-84.3716689999999,33.8365250000001
346738,232771248,10/4/2023 11:41:10 PM,6/21/2023 4:00:00 PM,8/25/2023 3:00:00 PM,Wednesday,4,3,301,851 HARTFORD PL SW,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.415834,33.721424,Capitol View,X,12,Part II,1,6ea7035d-8ce5-4b9b-b47e-efb69399106d,-84.415834,33.7214240000001
346386,232771660,10/4/2023 11:51:32 PM,10/4/2023 11:00:00 PM,10/5/2023 12:52:00 AM,Wednesday,4,2,204,1483 CHATTAHOOCHEE AVE NW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.435614,33.808921,Underwood Hills,D,9,Part II,,bf5de861-e8b0-4e15-8b73-03145dd93e38,-84.435614,33.8089210000001
346881,232761168,10/5/2023 12:06:28 AM,9/26/2023 4:00:00 PM,10/3/2023 8:00:00 PM,Tuesday,3,2,207,147 26TH ST NW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.397616,33.802327,Brookwood,E,8,Part I,1,990538a4-51ff-4e9f-b572-43ae3412a007,-84.397616,33.802327
345629,232408054,10/5/2023 12:18:21 AM,7/9/2023 8:51:00 PM,,Sunday,1,7,707,2200 RENTAL CAR CENTER PKWY,Air/ Bus/ Train Terminal,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.4631,33.64005,,,,Part II,,0127d2b2-fe38-454e-9a6b-6c12425fdc48,-84.4630999999999,33.64005
346756,232771647,10/5/2023 12:22:43 AM,9/29/2023 4:00:00 AM,,Friday,6,2,208,3651 LENOX RD NE,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.373441,33.850181,North Buckhead,B,7,Part II,1,51e17d64-c24a-4626-9d3a-0e16118d3ca3,-84.373441,33.8501810000001
346431,232770829,10/5/2023 12:31:23 AM,9/20/2023 4:00:00 PM,9/20/2023 3:00:00 PM,Wednesday,4,3,313,3214 KATOMARICK DR SE,Residence/ Home / Apartment / Condo,26F,Identity Theft,PROPERTY,N,,,Day Watch,-84.363463,33.66719,South River Gardens,Z,12,Part II,1,d09345ad-515a-44aa-b139-325e0750782f,-84.363463,33.6671900000001
350850,232771674,10/5/2023 12:37:47 AM,10/4/2023 9:00:00 PM,10/4/2023 9:33:00 PM,Wednesday,4,6,602,863 PONCE DE LEON AVE NE,Restaurant,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.358972,33.773514,Poncey-Highland,N,2,Part I,1,1c23517c-6080-47ec-b383-bea02052dd68,-84.3589719999999,33.773514
345630,232771629,10/5/2023 12:40:50 AM,10/4/2023 10:55:00 PM,10/4/2023 11:07:00 PM,Wednesday,4,4,414,3755 CARMIA DR SW,Specialty Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.509084,33.65687,Princeton Lakes,P,11,Part I,,5aff5b7d-ade2-46d1-a614-b26c8c6b03a8,-84.509084,33.65687
345631,232771690,10/5/2023 1:22:59 AM,10/5/2023 3:21:00 AM,10/5/2023 3:21:00 AM,Wednesday,4,2,211,508 MAIN ST NE,Residence/ Home / Apartment / Condo,270,Embezzlement,PROPERTY,N,,,Morning Watch,-84.370869,33.822646,Lindbergh/Morosgo,B,6,Part II,,436044fa-4af2-47e1-8e9f-835dafaa3255,-84.370869,33.8226460000001
346882,232771554,10/5/2023 1:56:08 AM,10/4/2023 10:27:00 PM,10/5/2023 1:27:00 AM,Wednesday,4,1,113,3195 DONALD LEE HOLLOWELL PKWY NW,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.491464,33.786651,Brookview Heights,G,9,Part II,,2f8df512-089e-4420-af82-bf1fe69204a7,-84.491464,33.7866510000001
346432,232771815,10/5/2023 2:31:45 AM,10/5/2023 12:23:00 AM,10/5/2023 1:28:00 AM,Wednesday,4,2,204,1735 DEFOOR PL NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.421554,33.802245,Underwood Hills,D,9,Part I,1,8f788c55-4069-476c-8624-6725e94ea901,-84.421554,33.802245
346387,232771059,10/5/2023 3:12:31 AM,10/4/2023 6:00:00 PM,10/4/2023 6:30:00 PM,Wednesday,4,6,609,1280 CAROLINE ST NE,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.346018,33.759573,Edgewood,O,5,Part I,,c780fef6-70cb-4c91-9443-02dfe6576f8c,-84.346018,33.759573
346702,232771863,10/5/2023 3:15:04 AM,10/5/2023 1:59:00 AM,10/5/2023 3:00:00 AM,Wednesday,4,1,106,952 PROCTOR ST NW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.418657,33.764839,Bankhead,K,3,Part I,,fce3b321-f47a-48fb-b019-ba63f36714d6,-84.4186569999999,33.7648390000001
345632,232771702,10/5/2023 3:52:07 AM,10/4/2023 11:53:00 PM,10/5/2023 2:45:00 AM,Wednesday,4,3,305,57 HARDWICK ST SE,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.385496,33.709843,South Atlanta,Y,1,Part II,1,752e139d-d736-4289-a868-63cde3bfea32,-84.385496,33.709843
345633,232771950,10/5/2023 4:21:56 AM,10/5/2023 2:52:00 AM,10/5/2023 2:53:00 AM,Wednesday,4,3,302,765 MCDANIEL ST SW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.401792,33.73333,Pittsburgh,V,12,Part I,1,20e78fc4-5134-49dc-a9d8-34ab4353e1ea,-84.4017919999999,33.73333
350851,232778090,10/5/2023 4:23:27 AM,10/5/2023 3:00:00 AM,10/5/2023 3:40:00 AM,Wednesday,4,7,703,11700 SPINE RD,Air/ Bus/ Train Terminal,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.429698,33.637475,,,,Part II,1,304675c1-6272-41ea-a696-ce693f9bd9ec,-84.429698,33.6374750000001
346703,232771084,10/5/2023 4:25:38 AM,10/4/2023 6:00:00 PM,10/4/2023 6:30:00 PM,Wednesday,4,6,609,1280 CAROLINE ST NE,Department/ Discount/ Store,23C,Shoplifting,PROPERTY,N,,,Evening Watch,-84.346018,33.759573,Edgewood,O,5,Part I,,ebbe6faa-7447-43f1-a7be-237d74092ab0,-84.346018,33.759573
346883,232740309,10/5/2023 4:27:37 AM,10/1/2023 4:30:00 AM,10/1/2023 6:40:00 AM,Sunday,1,2,208,3203 W SHADOWLAWN AVE NE,Highway/ Road/ Alley/ Street/ Sidewalk,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.374624,33.843163,Buckhead Forest,B,7,Part II,2,b998006f-c93e-440a-98a6-ba56f3ab4ea7,-84.374624,33.8431630000001
345959,232771859,10/5/2023 4:32:16 AM,10/5/2023 1:50:00 AM,10/5/2023 4:09:00 AM,Wednesday,4,2,211,613 SUMMIT NORTH DR NE,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.362225,33.828366,Lindbergh/Morosgo,B,7,Part II,1,ea66817f-a66d-4281-83c5-19dbfb84c011,-84.362225,33.8283660000001
345960,232771898,10/5/2023 5:03:10 AM,10/5/2023 2:34:00 AM,10/5/2023 2:40:00 AM,Wednesday,4,6,603,391 PARKWAY DR NE,Park/ Playground,13A,Aggravated Assault,PERSON,Y,https://www.atlantapd.org/Home/Components/News/News/4813/,,Evening Watch,-84.373439,33.765007,Old Fourth Ward,M,2,Part I,3,0486cb3c-f56e-4ca5-9772-4623bb844316,-84.373439,33.765007
346757,232771827,10/5/2023 5:35:08 AM,10/4/2023 1:00:00 PM,10/5/2023 4:00:00 AM,Wednesday,4,1,112,245 LINKWOOD RD NW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.482461,33.76199,Collier Heights,I,10,Part II,2,5406c5d5-5ef4-4525-a5c4-11d90c7975b0,-84.4824609999999,33.76199
346433,232780023,10/5/2023 5:38:00 AM,10/5/2023 4:00:00 AM,10/5/2023 4:10:00 AM,Thursday,5,5,510,192 PEACHTREE CENTER AVE NE,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.386506,33.759417,Downtown,M,2,Part II,,8a12a0bf-78ad-4d3b-8afc-5ea93f5127b7,-84.3865059999999,33.759417
346388,232771953,10/5/2023 5:40:03 AM,10/5/2023 12:30:00 AM,10/5/2023 3:28:00 AM,Wednesday,4,5,504,935 MARIETTA ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.408411,33.777983,Marietta Street Artery,E,3,Part I,,93acfb65-065e-4b0e-8836-acaca433071c,-84.4084109999999,33.7779830000001
345634,232771972,10/5/2023 5:44:03 AM,10/5/2023 2:35:00 AM,10/5/2023 3:20:00 AM,Wednesday,4,2,207,1812 PEACHTREE ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.393751,33.804262,Ardmore,E,8,Part I,2,9c35174d-e8f2-4c94-a194-06f1e8ed716f,-84.393751,33.8042620000001
345961,232780073,10/5/2023 5:53:09 AM,10/5/2023 3:59:00 AM,10/5/2023 4:00:00 AM,Wednesday,4,4,402,1018 DIMMOCK ST SW,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Morning Watch,-84.421201,33.727603,Oakland City,S,4,Part I,1,f6e8cdd7-69d9-47d1-8ace-84bc85ecf29a,-84.4212009999999,33.727603
346758,232780043,10/5/2023 5:54:11 AM,10/5/2023 4:34:00 AM,10/5/2023 4:37:00 AM,Thursday,5,5,512,215 FORSYTH ST SW,Convenience Store,13A,Aggravated Assault,PERSON,Y,https://www.atlantapd.org/Home/Components/News/News/4811/,,Morning Watch,-84.396786,33.748943,Downtown,M,4,Part I,2,b01be781-ae3c-4b78-b548-e5b99dd5287d,-84.396786,33.7489430000001
350852,232772000,10/5/2023 6:24:10 AM,10/5/2023 3:54:00 AM,10/5/2023 6:20:00 AM,Wednesday,4,1,106,733 RICE ST NW,Hotel/ Motel/ Etc.,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.425636,33.774786,Bankhead,K,3,Part II,1,29123608-f150-473c-a530-ec8d60d9d431,-84.4256359999999,33.7747860000001
350853,232771885,10/5/2023 7:03:03 AM,10/4/2023 3:00:00 AM,10/5/2023 2:20:00 AM,Tuesday,3,6,606,111 ESTORIA ST SE,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.363505,33.751528,Cabbagetown,N,5,Part I,1,3c4990c6-5559-47d7-9233-8d25f059f064,-84.363505,33.7515280000001
